lr-AdamW,step,val_loss_clf,val_acc,val_loss_total,epoch,train_loss_clf,train_acc,train_loss_total
,8844,0.21922250092029572,0.9475962519645691,0.21922250092029572,304,,,
,8844,,,,304,0.016398077830672264,0.9940732717514038,0.016398077830672264
0.0005848607051141562,8845,,,,,,,
,8873,0.20402908325195312,0.9664499163627625,0.20402908325195312,305,,,
,8873,,,,305,0.020377028733491898,0.9929956793785095,0.020377028733491898
0.00058043448307563,8874,,,,,,,
,8902,0.20395955443382263,0.9546388387680054,0.20395955443382263,306,,,
,8902,,,,306,0.015834521502256393,0.9954741597175598,0.015834521502256393
0.0005760017807802945,8903,,,,,,,
,8931,0.22122259438037872,0.9546388387680054,0.22122259438037872,307,,,
,8931,,,,307,0.018716564401984215,0.9940732717514038,0.018716564401984215
0.0005715629553605932,8932,,,,,,,
,8960,0.240902379155159,0.9577444195747375,0.240902379155159,308,,,
,8960,,,,308,0.016586970537900925,0.9943965673446655,0.016586970537900925
0.000567118364442296,8961,,,,,,,
,8989,0.21858389675617218,0.951533317565918,0.21858389675617218,309,,,
,8989,,,,309,0.0142262177541852,0.9947198033332825,0.0142262177541852
0.000562668366115685,8990,,,,,,,
,9018,0.24110455811023712,0.9436591863632202,0.24110455811023712,310,,,
,9018,,,,310,0.016152387484908104,0.9942888021469116,0.016152387484908104
0.0005582133189067043,9019,,,,,,,
,9047,0.2224586009979248,0.9546388387680054,0.2224586009979248,311,,,
,9047,,,,311,0.015298609621822834,0.9948275685310364,0.015298609621822834
0.0005537535817480754,9048,,,,,,,
,9076,0.24876077473163605,0.9554702639579773,0.24876077473163605,312,,,
,9076,,,,312,0.018618039786815643,0.9939655065536499,0.018618039786815643
0.0005492895139503773,9077,,,,,,,
,9105,0.2760269045829773,0.9444906115531921,0.2760269045829773,313,,,
,9105,,,,313,0.015775371342897415,0.9943965673446655,0.015775371342897415
0.0005448214751730989,9106,,,,,,,
,9134,0.20953094959259033,0.9577444195747375,0.20953094959259033,314,,,
,9134,,,,314,0.020161550492048264,0.993857741355896,0.020161550492048264
0.0005403498253956614,9135,,,,,,,
,9163,0.1717388927936554,0.9577444195747375,0.1717388927936554,315,,,
,9163,,,,315,0.012635479681193829,0.9956896305084229,0.012635479681193829
0.0005358749248884161,9164,,,,,,,
,9192,0.26124757528305054,0.9529759287834167,0.26124757528305054,316,,,
,9192,,,,316,0.014395378530025482,0.9953663945198059,0.014395378530025482
