lr-AdamW,step,train_loss_clf,train_acc,train_loss_total,epoch,val_loss_clf,val_acc,val_loss_total
,2771,,,,153,0.2567984461784363,0.9306134581565857,0.2567984461784363
0.0005093513958177182,2772,,,,,,,
,2789,0.10672730207443237,0.9606481790542603,0.10672730207443237,154,,,
,2789,,,,154,0.21740828454494476,0.9445784687995911,0.21740828454494476
0.0005000019999999999,2790,,,,,,,
,2807,0.1096327006816864,0.9644097089767456,0.1096327006816864,155,,,
,2807,,,,155,0.2665426433086395,0.9306134581565857,0.2665426433086395
0.0004906526041822817,2808,,,,,,,
,2825,0.09671938419342041,0.9655671119689941,0.09671938419342041,156,,,
,2825,,,,156,0.18771348893642426,0.9515609741210938,0.18771348893642426
0.0004813064776442258,2826,,,,,,,
,2843,0.11681214720010757,0.9600694179534912,0.11681214720010757,157,,,
,2843,,,,157,0.1977526992559433,0.9445785284042358,0.1977526992559433
0.00047196688852229853,2844,,,,,,,
,2861,0.1066988855600357,0.9632522463798523,0.1066988855600357,158,,,
,2861,,,,158,0.2157001793384552,0.9482343196868896,0.2157001793384552
0.00046263710266697503,2862,,,,,,,
,2879,0.10014797002077103,0.9664351344108582,0.10014797002077103,159,,,
,2879,,,,159,0.17868880927562714,0.9513416290283203,0.17868880927562714
0.00045332038250074164,2880,,,,,,,
,2897,0.11271965503692627,0.9606481194496155,0.11271965503692627,160,,,
,2897,,,,160,0.24774712324142456,0.9271770715713501,0.24774712324142456
0.0004440199858772983,2898,,,,,,,
,2915,0.0990544855594635,0.9646990299224854,0.0990544855594635,161,,,
,2915,,,,161,0.22605697810649872,0.9375960230827332,0.22605697810649872
0.0004347391649423588,2916,,,,,,,
,2933,0.09111299365758896,0.9675925970077515,0.09111299365758896,162,,,
,2933,,,,162,0.21249325573444366,0.9374862909317017,0.21249325573444366
0.00042548116499644507,2934,,,,,,,
,2951,0.0773695558309555,0.9690393209457397,0.0773695558309555,163,,,
,2951,,,,163,0.26410678029060364,0.9375960230827332,0.26410678029060364
0.00041624922336007847,2952,,,,,,,
,2969,0.08867888152599335,0.969328761100769,0.08867888152599335,164,,,
,2969,,,,164,0.2127934843301773,0.9514513611793518,0.2127934843301773
0.000407046568241757,2970,,,,,,,
,2987,0.08371268957853317,0.9751157760620117,0.08371268957853317,165,,,
,2987,,,,165,0.21345899999141693,0.9374863505363464,0.21345899999141693
0.00039787641760912347,2988,,,,,,,
,3005,0.09780343621969223,0.9693286418914795,0.09780343621969223,166,,,
,3005,,,,166,0.23900994658470154,0.9443591237068176,0.23900994658470154
0.00038874197806371076,3006,,,,,,,
,3023,0.09203316271305084,0.9678819179534912,0.09203316271305084,167,,,
,3023,,,,167,0.2740110158920288,0.9341595768928528,0.2740110158920288
0.00037964644371966445,3024,,,,,,,
,3041,0.09286978095769882,0.9658564925193787,0.09286978095769882,168,,,
,3041,,,,168,0.28597238659858704,0.9201945066452026,0.28597238659858704
0.00037059299508682977,3042,,,,,,,
,3059,0.09365308284759521,0.9673032164573669,0.09365308284759521,169,,,
,3059,,,,169,0.23108512163162231,0.9410324096679688,0.23108512163162231
0.0003615847979585982,3060,,,,,,,
,3077,0.09337472170591354,0.9701967239379883,0.09337472170591354,170,,,
,3077,,,,170,0.23973128199577332,0.9378153681755066,0.23973128199577332
0.0003526250023048967,3078,,,,,,,
,3095,0.07768985629081726,0.9754050374031067,0.07768985629081726,171,,,
,3095,,,,171,0.2602485716342926,0.9302843809127808,0.2602485716342926
0.0003437167411707137,3096,,,,,,,
,3113,0.08460088074207306,0.9716435670852661,0.08460088074207306,172,,,
,3113,,,,172,0.2617928087711334,0.9234115481376648,0.2617928087711334
0.00033486312958054055,3114,,,,,,,
,3131,0.07991904765367508,0.9733796715736389,0.07991904765367508,173,,,
,3131,,,,173,0.20044590532779694,0.9374862909317017,0.20044590532779694
0.00032606726344911553,3132,,,,,,,
,3149,0.09473404288291931,0.9673032760620117,0.09473404288291931,174,,,
,3149,,,,174,0.24522672593593597,0.9235212206840515,0.24522672593593597
0.0003173322184988512,3150,,,,,,,
,3167,0.08336780965328217,0.9707754254341125,0.08336780965328217,175,,,
,3167,,,,175,0.2085779756307602,0.9236308932304382,0.2085779756307602
0.00030866104918431987,3168,,,,,,,
,3185,0.08737672865390778,0.9713541865348816,0.08737672865390778,176,,,
,3185,,,,176,0.2394661009311676,0.9340498447418213,0.2394661009311676
0.0003000567876241782,3186,,,,,,,
,3203,0.07516777515411377,0.9751157760620117,0.07516777515411377,177,,,
,3203,,,,177,0.19594235718250275,0.940922737121582,0.19594235718250275
0.00029152244254090166,3204,,,,,,,
,3221,0.08434413373470306,0.9667245745658875,0.08434413373470306,178,,,
,3221,,,,178,0.1977429986000061,0.9444687962532043,0.1977429986000061
0.0002830609982086992,3222,,,,,,,
,3239,0.08102887123823166,0.9722222089767456,0.08102887123823166,179,,,
,3239,,,,179,0.20981045067310333,0.9340498447418213,0.20981045067310333
0.0002746754134099789,3240,,,,,,,
,3257,0.06276878714561462,0.9762731790542603,0.06276878714561462,180,,,
,3257,,,,180,0.23850665986537933,0.9379249811172485,0.23850665986537933
0.00026636862040072554,3258,,,,,,,
,3275,0.08516555279493332,0.9707754254341125,0.08516555279493332,181,,,
,3275,,,,181,0.21343453228473663,0.9619799852371216,0.21343453228473663
